k,h,s,yD,pplant_mw
3,143,2,0,0.0000000000
3,143,3,0,0.0000000000
3,144,1,0,0.0000000000
3,144,2,0,0.0000000000
3,144,3,0,0.0000000000
3,145,1,0,0.0000000000
3,145,2,0,0.0000000000
3,145,3,0,0.0000000000
3,146,1,0,0.0000000000
3,146,2,0,0.0000000000
3,146,3,0,0.0000000000
3,147,1,0,0.0000000000
3,147,2,0,0.0000000000
3,147,3,0,0.0000000000
3,148,1,0,0.0000000000
3,148,2,0,0.0000000000
3,148,3,0,0.0000000000
3,149,1,0,0.0000000000
3,149,2,0,0.0000000000
3,149,3,0,0.0000000000
3,150,1,0,0.0000000000
3,150,2,0,0.0000000000
3,150,3,0,0.0000000000
3,151,1,0,0.0000000000
3,151,2,0,0.0000000000
3,151,3,0,0.0000000000
3,152,1,0,0.0000000000
3,152,2,0,0.0000000000
3,152,3,0,0.0000000000
3,153,1,0,0.0000000000
3,153,2,0,0.0000000000
3,153,3,0,0.0000000000
3,154,1,0,0.0000000000
3,154,2,0,0.0000000000
3,154,3,0,0.0000000000
3,155,1,0,0.0000000000
3,155,2,0,0.0000000000
3,155,3,0,0.0000000000
3,156,1,0,0.0000000000
3,156,2,0,0.0000000000
3,156,3,0,0.0000000000
3,157,1,0,0.0000000000
3,157,2,0,0.0000000000
3,157,3,0,0.0000000000
3,158,1,0,0.0000000000
3,158,2,0,0.0000000000
3,158,3,0,0.0000000000
3,159,1,0,0.0000000000
3,159,2,0,0.0000000000
3,159,3,0,0.0000000000
3,160,1,0,0.0000000000
3,160,2,0,0.0000000000
3,160,3,0,0.0000000000
3,161,1,0,0.0000000000
3,161,2,0,0.0000000000
3,161,3,0,0.0000000000
3,162,1,0,0.0000000000
3,162,2,0,0.0000000000
3,162,3,0,0.0000000000
3,163,1,0,0.0000000000
3,163,2,0,0.0000000000
3,163,3,0,0.0000000000
3,164,1,0,0.0000000000
3,164,2,0,0.0000000000
3,164,3,0,0.0000000000
3,165,1,0,0.0000000000
3,165,2,0,0.0000000000
3,165,3,0,0.0000000000
3,166,1,0,0.0000000000
3,166,2,0,0.0000000000
3,166,3,0,0.0000000000
3,167,1,0,0.0000000000
3,167,2,0,0.0000000000
3,167,3,0,0.0000000000
3,168,1,0,0.0000000000
3,168,2,0,0.0000000000
3,168,3,0,0.0000000000
5,1,1,0,0.0000000000
5,1,2,0,0.0000000000
5,1,3,0,0.0000000000
5,2,1,0,0.0000000000
5,2,2,0,0.0000000000
5,2,3,0,0.0000000000
5,3,1,0,0.0000000000
5,3,2,0,0.0000000000
5,3,3,0,0.0000000000
5,4,1,0,0.0000000000
5,4,2,0,0.0000000000
5,4,3,0,0.0000000000
5,5,1,0,0.0000000000
5,5,2,0,0.0000000000
5,5,3,0,0.0000000000
5,6,1,0,0.0000000000
5,6,2,0,0.0000000000
5,6,3,0,0.0000000000
5,7,1,0,0.0000000000
5,7,2,0,0.0000000000
5,7,3,0,0.0000000000
5,8,1,0,0.0000000000
5,8,2,0,0.0000000000
5,8,3,0,0.0000000000
5,9,1,0,0.0000000000
5,9,2,0,0.0000000000
5,9,3,0,0.0000000000
5,10,1,0,0.0000000000
5,10,2,0,0.0000000000
5,10,3,0,0.0000000000
5,11,1,0,0.0000000000
5,11,2,0,0.0000000000
5,11,3,0,0.0000000000
5,12,1,0,0.0000000000
5,12,2,0,0.0000000000
5,12,3,0,0.0000000000
5,13,1,0,0.0000000000
5,13,2,0,0.0000000000
5,13,3,0,0.0000000000
5,14,1,0,0.0000000000
5,14,2,0,0.0000000000
5,14,3,0,0.0000000000
5,15,1,0,0.0000000000
5,15,2,0,0.0000000000
5,15,3,0,0.0000000000
5,16,1,0,0.0000000000
5,16,2,0,0.0000000000
5,16,3,0,0.0000000000
5,17,1,0,0.0000000000
5,17,2,0,0.0000000000
5,17,3,0,0.0000000000
5,18,1,0,0.0000000000
5,18,2,0,0.0000000000
5,18,3,0,0.0000000000
5,19,1,0,0.0000000000
5,19,2,0,0.0000000000
5,19,3,0,0.0000000000
5,20,1,0,0.0000000000
5,20,2,0,0.0000000000
5,20,3,0,0.0000000000
5,21,1,0,0.0000000000
5,21,2,0,0.0000000000
5,21,3,0,0.0000000000
5,22,1,0,0.0000000000
5,22,2,0,0.0000000000
5,22,3,0,0.0000000000
5,23,1,0,0.0000000000
5,23,2,0,0.0000000000
5,23,3,0,0.0000000000
5,24,1,0,0.0000000000
5,24,2,0,0.0000000000
5,24,3,0,0.0000000000
5,25,1,0,0.0000000000
5,25,2,0,0.0000000000
5,25,3,0,0.0000000000
5,26,1,0,0.0000000000
5,26,2,0,0.0000000000
5,26,3,0,0.0000000000
5,27,1,0,0.0000000000
5,27,2,0,0.0000000000
5,27,3,0,0.0000000000
5,28,1,0,0.0000000000
5,28,2,0,0.0000000000
5,28,3,0,0.0000000000
5,29,1,0,0.0000000000
5,29,2,0,0.0000000000
5,29,3,0,0.0000000000
5,30,1,0,0.0000000000
5,30,2,0,0.0000000000
5,30,3,0,0.0000000000
5,31,1,0,0.0000000000
5,31,2,0,0.0000000000
5,31,3,0,0.0000000000
5,32,1,0,0.0000000000
5,32,2,0,0.0000000000
5,32,3,0,0.0000000000
5,33,1,0,0.0000000000
5,33,2,0,0.0000000000
5,33,3,0,0.0000000000
5,34,1,0,0.0000000000
5,34,2,0,0.0000000000
5,34,3,0,0.0000000000
5,35,1,0,0.0000000000
5,35,2,0,0.0000000000
5,35,3,0,0.0000000000
5,36,1,0,0.0000000000
5,36,2,0,0.0000000000
5,36,3,0,0.0000000000
5,37,1,0,0.0000000000
5,37,2,0,0.0000000000
5,37,3,0,0.0000000000
5,38,1,0,0.0000000000
5,38,2,0,0.0000000000
5,38,3,0,0.0000000000
5,39,1,0,0.0000000000
5,39,2,0,0.0000000000
5,39,3,0,0.0000000000
5,40,1,0,0.0000000000
5,40,2,0,0.0000000000
5,40,3,0,0.0000000000
5,41,1,0,0.0000000000
5,41,2,0,0.0000000000
5,41,3,0,0.0000000000
5,42,1,0,0.0000000000
5,42,2,0,0.0000000000
5,42,3,0,0.0000000000
5,43,1,0,0.0000000000
5,43,2,0,0.0000000000
5,43,3,0,0.0000000000
5,44,1,0,0.0000000000
5,44,2,0,0.0000000000
5,44,3,0,0.0000000000
5,45,1,0,0.0000000000
5,45,2,0,0.0000000000
5,45,3,0,0.0000000000
5,46,1,0,0.0000000000
5,46,2,0,0.0000000000
5,46,3,0,0.0000000000
5,47,1,0,0.0000000000
5,47,2,0,0.0000000000
5,47,3,0,0.0000000000
5,48,1,0,0.0000000000
5,48,2,0,0.0000000000
5,48,3,0,0.0000000000
5,49,1,0,0.0000000000
5,49,2,0,0.0000000000
5,49,3,0,0.0000000000
5,50,1,0,0.0000000000
5,50,2,0,0.0000000000
5,50,3,0,0.0000000000
5,51,1,0,0.0000000000
5,51,2,0,0.0000000000
5,51,3,0,0.0000000000
5,52,1,0,0.0000000000
5,52,2,0,0.0000000000
5,52,3,0,0.0000000000
5,53,1,0,0.0000000000
5,53,2,0,0.0000000000
5,53,3,0,0.0000000000
5,54,1,0,0.0000000000
5,54,2,0,0.0000000000
5,54,3,0,0.0000000000
5,55,1,0,0.0000000000
5,55,2,0,0.0000000000
5,55,3,0,0.0000000000
5,56,1,0,0.0000000000
5,56,2,0,0.0000000000
5,56,3,0,0.0000000000
5,57,1,0,0.0000000000
5,57,2,0,0.0000000000
5,57,3,0,0.0000000000
5,58,1,0,0.0000000000
5,58,2,0,0.0000000000
5,58,3,0,0.0000000000
5,59,1,0,0.0000000000
5,59,2,0,0.0000000000
5,59,3,0,0.0000000000
5,60,1,0,0.0000000000
5,60,2,0,0.0000000000
5,60,3,0,0.0000000000
5,61,1,0,0.0000000000
5,61,2,0,0.0000000000
5,61,3,0,0.0000000000
5,62,1,0,0.0000000000
5,62,2,0,0.0000000000
5,62,3,0,0.0000000000
5,63,1,0,0.0000000000
5,63,2,0,0.0000000000
5,63,3,0,0.0000000000
5,64,1,0,0.0000000000
5,64,2,0,0.0000000000
5,64,3,0,0.0000000000
5,65,1,0,0.0000000000
5,65,2,0,0.0000000000
5,65,3,0,0.0000000000
5,66,1,0,0.0000000000
5,66,2,0,0.0000000000
5,66,3,0,0.0000000000
5,67,1,0,0.0000000000
5,67,2,0,0.0000000000
5,67,3,0,0.0000000000
5,68,1,0,0.0000000000
5,68,2,0,0.0000000000
5,68,3,0,0.0000000000
5,69,1,0,0.0000000000
5,69,2,0,0.0000000000
5,69,3,0,0.0000000000
5,70,1,0,0.0000000000
5,70,2,0,0.0000000000
5,70,3,0,0.0000000000
5,71,1,0,0.0000000000
5,71,2,0,0.0000000000
5,71,3,0,0.0000000000
5,72,1,0,0.0000000000
5,72,2,0,0.0000000000
5,72,3,0,0.0000000000
5,73,1,0,0.0000000000
5,73,2,0,0.0000000000
5,73,3,0,0.0000000000
5,74,1,0,0.0000000000
5,74,2,0,0.0000000000
5,74,3,0,0.0000000000
5,75,1,0,0.0000000000
5,75,2,0,0.0000000000
5,75,3,0,0.0000000000
5,76,1,0,0.0000000000
5,76,2,0,0.0000000000
5,76,3,0,0.0000000000
5,77,1,0,0.0000000000
5,77,2,0,0.0000000000
5,77,3,0,0.0000000000
5,78,1,0,0.0000000000
5,78,2,0,0.0000000000
5,78,3,0,0.0000000000
5,79,1,0,0.0000000000
5,79,2,0,0.0000000000
5,79,3,0,0.0000000000
5,80,1,0,0.0000000000
5,80,2,0,0.0000000000
5,80,3,0,0.0000000000
5,81,1,0,0.0000000000
5,81,2,0,0.0000000000
5,81,3,0,0.0000000000
5,82,1,0,0.0000000000
5,82,2,0,0.0000000000
5,82,3,0,0.0000000000
5,83,1,0,0.0000000000
5,83,2,0,0.0000000000
5,83,3,0,0.0000000000
5,84,1,0,0.0000000000
5,84,2,0,0.0000000000
5,84,3,0,0.0000000000
5,85,1,0,0.0000000000
5,85,2,0,0.0000000000
5,85,3,0,0.0000000000
5,86,1,0,0.0000000000
5,86,2,0,0.0000000000
5,86,3,0,0.0000000000
5,87,1,0,0.0000000000
5,87,2,0,0.0000000000
5,87,3,0,0.0000000000
5,88,1,0,0.0000000000
5,88,2,0,0.0000000000
5,88,3,0,0.0000000000
5,89,1,0,0.0000000000
5,89,2,0,0.0000000000
5,89,3,0,0.0000000000
5,90,1,0,0.0000000000
5,90,2,0,0.0000000000
5,90,3,0,0.0000000000
5,91,1,0,0.0000000000
5,91,2,0,0.0000000000
5,91,3,0,0.0000000000
5,92,1,0,0.0000000000
5,92,2,0,0.0000000000
5,92,3,0,0.0000000000
5,93,1,0,0.0000000000
5,93,2,0,0.0000000000
5,93,3,0,0.0000000000
5,94,1,0,0.0000000000
5,94,2,0,0.0000000000
5,94,3,0,0.0000000000
5,95,1,0,0.0000000000
5,95,2,0,0.0000000000
5,95,3,0,0.0000000000
5,96,1,0,0.0000000000
5,96,2,0,0.0000000000
5,96,3,0,0.0000000000
5,97,1,0,0.0000000000
5,97,2,0,0.0000000000
5,97,3,0,0.0000000000
5,98,1,0,0.0000000000
5,98,2,0,0.0000000000
5,98,3,0,0.0000000000
5,99,1,0,0.0000000000
5,99,2,0,0.0000000000
5,99,3,0,0.0000000000
5,100,1,0,0.0000000000
5,100,2,0,0.0000000000
5,100,3,0,0.0000000000
5,101,1,0,0.0000000000
5,101,2,0,0.0000000000
5,101,3,0,0.0000000000
5,102,1,0,0.0000000000
5,102,2,0,0.0000000000
5,102,3,0,0.0000000000
5,103,1,0,0.0000000000
5,103,2,0,0.0000000000
5,103,3,0,0.0000000000
5,104,1,0,0.0000000000
5,104,2,0,0.0000000000
5,104,3,0,0.0000000000
5,105,1,0,0.0000000000
5,105,2,0,0.0000000000
5,105,3,0,0.0000000000
5,106,1,0,0.0000000000
5,106,2,0,0.0000000000
5,106,3,0,0.0000000000
5,107,1,0,0.0000000000
5,107,2,0,0.0000000000
5,107,3,0,0.0000000000
5,108,1,0,0.0000000000
5,108,2,0,0.0000000000
5,108,3,0,0.0000000000
5,109,1,0,0.0000000000
5,109,2,0,0.0000000000
5,109,3,0,0.0000000000
5,110,1,0,0.0000000000
5,110,2,0,0.0000000000
5,110,3,0,0.0000000000
5,111,1,0,0.0000000000
5,111,2,0,0.0000000000
5,111,3,0,0.0000000000
5,112,1,0,0.0000000000
5,112,2,0,0.0000000000
5,112,3,0,0.0000000000
5,113,1,0,0.0000000000
5,113,2,0,0.0000000000
5,113,3,0,0.0000000000
5,114,1,0,0.0000000000
5,114,2,0,0.0000000000
5,114,3,0,0.0000000000
5,115,1,0,0.0000000000
5,115,2,0,0.0000000000
5,115,3,0,0.0000000000
5,116,1,0,0.0000000000
5,116,2,0,0.0000000000
5,116,3,0,0.0000000000
5,117,1,0,0.0000000000
5,117,2,0,0.0000000000
5,117,3,0,0.0000000000
5,118,1,0,0.0000000000
5,118,2,0,0.0000000000
5,118,3,0,0.0000000000
5,119,1,0,0.0000000000
5,119,2,0,0.0000000000
5,119,3,0,0.0000000000
5,120,1,0,0.0000000000
5,120,2,0,0.0000000000
5,120,3,0,0.0000000000
5,121,1,0,0.0000000000
5,121,2,0,0.0000000000
5,121,3,0,0.0000000000
5,122,1,0,0.0000000000
5,122,2,0,0.0000000000
5,122,3,0,0.0000000000
5,123,1,0,0.0000000000
5,123,2,0,0.0000000000
5,123,3,0,0.0000000000
5,124,1,0,0.0000000000
5,124,2,0,0.0000000000
5,124,3,0,0.0000000000
5,125,1,0,0.0000000000
5,125,2,0,0.0000000000
5,125,3,0,0.0000000000
5,126,1,0,0.0000000000
5,126,2,0,0.0000000000
5,126,3,0,0.0000000000
5,127,1,0,0.0000000000
5,127,2,0,0.0000000000
5,127,3,0,0.0000000000
5,128,1,0,0.0000000000
5,128,2,0,0.0000000000
5,128,3,0,0.0000000000
5,129,1,0,0.0000000000
5,129,2,0,0.0000000000
5,129,3,0,0.0000000000
5,130,1,0,0.0000000000
5,130,2,0,0.0000000000
5,130,3,0,0.0000000000
5,131,1,0,0.0000000000
5,131,2,0,0.0000000000
5,131,3,0,0.0000000000
5,132,1,0,0.0000000000
5,132,2,0,0.0000000000
5,132,3,0,0.0000000000
5,133,1,0,0.0000000000
5,133,2,0,0.0000000000
5,133,3,0,0.0000000000
5,134,1,0,0.0000000000
5,134,2,0,0.0000000000
5,134,3,0,0.0000000000
5,135,1,0,0.0000000000
5,135,2,0,0.0000000000
5,135,3,0,0.0000000000
5,136,1,0,0.0000000000
5,136,2,0,0.0000000000
5,136,3,0,0.0000000000
5,137,1,0,0.0000000000
5,137,2,0,0.0000000000
5,137,3,0,0.0000000000
5,138,1,0,0.0000000000
5,138,2,0,0.0000000000
5,138,3,0,0.0000000000
5,139,1,0,0.0000000000
5,139,2,0,0.0000000000
5,139,3,0,0.0000000000
5,140,1,0,0.0000000000
5,140,2,0,0.0000000000
5,140,3,0,0.0000000000
5,141,1,0,0.0000000000
5,141,2,0,0.0000000000
5,141,3,0,0.0000000000
5,142,1,0,0.0000000000
5,142,2,0,0.0000000000
5,142,3,0,0.0000000000
5,143,1,0,0.0000000000
5,143,2,0,0.0000000000
5,143,3,0,0.0000000000
5,144,1,0,0.0000000000
5,144,2,0,0.0000000000
5,144,3,0,0.0000000000
5,145,1,0,0.0000000000
5,145,2,0,0.0000000000
5,145,3,0,0.0000000000
5,146,1,0,0.0000000000
5,146,2,0,0.0000000000
5,146,3,0,0.0000000000
5,147,1,0,0.0000000000
5,147,2,0,0.0000000000
5,147,3,0,0.0000000000
5,148,1,0,0.0000000000
5,148,2,0,0.0000000000
5,148,3,0,0.0000000000
5,149,1,0,0.0000000000
5,149,2,0,0.0000000000
5,149,3,0,0.0000000000
5,150,1,0,0.0000000000
5,150,2,0,0.0000000000
5,150,3,0,0.0000000000
5,151,1,0,0.0000000000
5,151,2,0,0.0000000000
5,151,3,0,0.0000000000
5,152,1,0,0.0000000000
5,152,2,0,0.0000000000
5,152,3,0,0.0000000000
5,153,1,0,0.0000000000
5,153,2,0,0.0000000000
5,153,3,0,0.0000000000
5,154,1,0,0.0000000000
5,154,2,0,0.0000000000
5,154,3,0,0.0000000000
5,155,1,0,0.0000000000
5,155,2,0,0.0000000000
5,155,3,0,0.0000000000
5,156,1,0,0.0000000000
5,156,2,0,0.0000000000
5,156,3,0,0.0000000000
5,157,1,0,0.0000000000
5,157,2,0,0.0000000000
5,157,3,0,0.0000000000
5,158,1,0,0.0000000000
5,158,2,0,0.0000000000
5,158,3,0,0.0000000000
5,159,1,0,0.0000000000
5,159,2,0,0.0000000000
5,159,3,0,0.0000000000
5,160,1,0,0.0000000000
5,160,2,0,0.0000000000
5,160,3,0,0.0000000000
5,161,1,0,0.0000000000
5,161,2,0,0.0000000000
5,161,3,0,0.0000000000
5,162,1,0,0.0000000000
5,162,2,0,0.0000000000
5,162,3,0,0.0000000000
5,163,1,0,0.0000000000
5,163,2,0,0.0000000000
5,163,3,0,0.0000000000
5,164,1,0,0.0000000000
5,164,2,0,0.0000000000
5,164,3,0,0.0000000000
5,165,1,0,0.0000000000
5,165,2,0,0.0000000000
5,165,3,0,0.0000000000
5,166,1,0,0.0000000000
5,166,2,0,0.0000000000
5,166,3,0,0.0000000000
5,167,1,0,0.0000000000
5,167,2,0,0.0000000000
5,167,3,0,0.0000000000
5,168,1,0,0.0000000000
5,168,2,0,0.0000000000
5,168,3,0,0.0000000000
7,1,1,0,0.0000000000
7,1,2,0,0.0000000000
7,1,3,0,0.0000000000
7,2,1,0,0.0000000000
7,2,2,0,0.0000000000
7,2,3,0,0.0000000000
7,3,1,0,0.0000000000
7,3,2,0,0.0000000000
7,3,3,0,0.0000000000
7,4,1,0,0.0000000000
7,4,2,0,0.0000000000
7,4,3,0,0.0000000000
7,5,1,0,0.0000000000
7,5,2,0,0.0000000000
7,5,3,0,0.0000000000
7,6,1,0,0.0000000000
7,6,2,0,0.0000000000
7,6,3,0,0.0000000000
7,7,1,0,0.0000000000
7,7,2,0,0.0000000000
7,7,3,0,0.0000000000
7,8,1,0,0.0000000000
7,8,2,0,0.0000000000
7,8,3,0,0.0000000000
7,9,1,0,0.0000000000
7,9,2,0,0.0000000000
7,9,3,0,0.0000000000
7,10,1,0,0.0000000000
7,10,2,0,0.0000000000
7,10,3,0,0.0000000000
7,11,1,0,0.0000000000
7,11,2,0,0.0000000000
7,11,3,0,0.0000000000
7,12,1,0,0.0000000000
7,12,2,0,0.0000000000
7,12,3,0,0.0000000000
7,13,1,0,0.0000000000
7,13,2,0,0.0000000000
7,13,3,0,0.0000000000
7,14,1,0,0.0000000000
7,14,2,0,0.0000000000
7,14,3,0,0.0000000000
7,15,1,0,0.0000000000
7,15,2,0,0.0000000000
7,15,3,0,0.0000000000
7,16,1,0,0.0000000000
7,16,2,0,0.0000000000
7,16,3,0,0.0000000000
7,17,1,0,0.0000000000
7,17,2,0,0.0000000000
7,17,3,0,0.0000000000
7,18,1,0,0.0000000000
7,18,2,0,0.0000000000
7,18,3,0,0.0000000000
7,19,1,0,0.0000000000
7,19,2,0,0.0000000000
7,19,3,0,0.0000000000
7,20,1,0,0.0000000000
7,20,2,0,0.0000000000
7,20,3,0,0.0000000000
7,21,1,0,0.0000000000
7,21,2,0,0.0000000000
7,21,3,0,0.0000000000
7,22,1,0,0.0000000000
7,22,2,0,0.0000000000
7,22,3,0,0.0000000000
7,23,1,0,0.0000000000
7,23,2,0,0.0000000000
7,23,3,0,0.0000000000
7,24,1,0,0.0000000000
7,24,2,0,0.0000000000
7,24,3,0,0.0000000000
7,25,1,0,0.0000000000
7,25,2,0,0.0000000000
7,25,3,0,0.0000000000
7,26,1,0,0.0000000000
7,26,2,0,0.0000000000
7,26,3,0,0.0000000000
7,27,1,0,0.0000000000
7,27,2,0,0.0000000000
7,27,3,0,0.0000000000
7,28,1,0,0.0000000000
7,28,2,0,0.0000000000
7,28,3,0,0.0000000000
7,29,1,0,0.0000000000
7,29,2,0,0.0000000000
7,29,3,0,0.0000000000
7,30,1,0,0.0000000000
7,30,2,0,0.0000000000
7,30,3,0,0.0000000000
7,31,1,0,0.0000000000
7,31,2,0,0.0000000000
7,31,3,0,0.0000000000
7,32,1,0,0.0000000000
7,32,2,0,0.0000000000
7,32,3,0,0.0000000000
7,33,1,0,0.0000000000
7,33,2,0,0.0000000000
7,33,3,0,0.0000000000
7,34,1,0,0.0000000000
7,34,2,0,0.0000000000
7,34,3,0,0.0000000000
7,35,1,0,0.0000000000
7,35,2,0,0.0000000000
7,35,3,0,0.0000000000
7,36,1,0,0.0000000000
7,36,2,0,0.0000000000
7,36,3,0,0.0000000000
7,37,1,0,0.0000000000
7,37,2,0,0.0000000000
7,37,3,0,0.0000000000
7,38,1,0,0.0000000000
7,38,2,0,0.0000000000
7,38,3,0,0.0000000000
7,39,1,0,0.0000000000
7,39,2,0,0.0000000000
7,39,3,0,0.0000000000
7,40,1,0,0.0000000000
7,40,2,0,0.0000000000
7,40,3,0,0.0000000000
7,41,1,0,0.0000000000
7,41,2,0,0.0000000000
7,41,3,0,0.0000000000
7,42,1,0,0.0000000000
7,42,2,0,0.0000000000
7,42,3,0,0.0000000000
7,43,1,0,0.0000000000
7,43,2,0,0.0000000000
7,43,3,0,0.0000000000
7,44,1,0,0.0000000000
7,44,2,0,0.0000000000
7,44,3,0,0.0000000000
7,45,1,0,0.0000000000
7,45,2,0,0.0000000000
7,45,3,0,0.0000000000
7,46,1,0,0.0000000000
7,46,2,0,0.0000000000
7,46,3,0,0.0000000000
7,47,1,0,0.0000000000
7,47,2,0,0.0000000000
7,47,3,0,0.0000000000
7,48,1,0,0.0000000000
7,48,2,0,0.0000000000
7,48,3,0,0.0000000000
7,49,1,0,0.0000000000
7,49,2,0,0.0000000000
7,49,3,0,0.0000000000
7,50,1,0,0.0000000000
7,50,2,0,0.0000000000
7,50,3,0,0.0000000000
7,51,1,0,0.0000000000
7,51,2,0,0.0000000000
7,51,3,0,0.0000000000
7,52,1,0,0.0000000000
7,52,2,0,0.0000000000
7,52,3,0,0.0000000000
7,53,1,0,0.0000000000
7,53,2,0,0.0000000000
7,53,3,0,0.0000000000
7,54,1,0,0.0000000000
7,54,2,0,0.0000000000
7,54,3,0,0.0000000000
7,55,1,0,0.0000000000
7,55,2,0,0.0000000000
7,55,3,0,0.0000000000
7,56,1,0,0.0000000000
7,56,2,0,0.0000000000
7,56,3,0,0.0000000000
7,57,1,0,0.0000000000
7,57,2,0,0.0000000000
7,57,3,0,0.0000000000
7,58,1,0,0.0000000000
7,58,2,0,0.0000000000
7,58,3,0,0.0000000000
7,59,1,0,0.0000000000
7,59,2,0,0.0000000000
7,59,3,0,0.0000000000
7,60,1,0,0.0000000000
7,60,2,0,0.0000000000
7,60,3,0,0.0000000000
7,61,1,0,0.0000000000
7,61,2,0,0.0000000000
7,61,3,0,0.0000000000
7,62,1,0,0.0000000000
7,62,2,0,0.0000000000
7,62,3,0,0.0000000000
7,63,1,0,0.0000000000
7,63,2,0,0.0000000000
7,63,3,0,0.0000000000
7,64,1,0,0.0000000000
7,64,2,0,0.0000000000
7,64,3,0,0.0000000000
7,65,1,0,0.0000000000
7,65,2,0,0.0000000000
7,65,3,0,0.0000000000
7,66,1,0,0.0000000000
7,66,2,0,0.0000000000
7,66,3,0,0.0000000000
7,67,1,0,0.0000000000
7,67,2,0,0.0000000000
7,67,3,0,0.0000000000
7,68,1,0,0.0000000000
7,68,2,0,0.0000000000
7,68,3,0,0.0000000000
7,69,1,0,0.0000000000
7,69,2,0,0.0000000000
7,69,3,0,0.0000000000
7,70,1,0,0.0000000000
7,70,2,0,0.0000000000
7,70,3,0,0.0000000000
7,71,1,0,0.0000000000
7,71,2,0,0.0000000000
7,71,3,0,0.0000000000
7,72,1,0,0.0000000000
7,72,2,0,0.0000000000
7,72,3,0,0.0000000000
7,73,1,0,0.0000000000
7,73,2,0,0.0000000000
7,73,3,0,0.0000000000
7,74,1,0,0.0000000000
7,74,2,0,0.0000000000
7,74,3,0,0.0000000000
7,75,1,0,0.0000000000
7,75,2,0,0.0000000000
7,75,3,0,0.0000000000
7,76,1,0,0.0000000000
7,76,2,0,0.0000000000
7,76,3,0,0.0000000000
7,77,1,0,0.0000000000
7,77,2,0,0.0000000000
7,77,3,0,0.0000000000
7,78,1,0,0.0000000000
7,78,2,0,0.0000000000
7,78,3,0,0.0000000000
7,79,1,0,0.0000000000
7,79,2,0,0.0000000000
7,79,3,0,0.0000000000
7,80,1,0,0.0000000000
7,80,2,0,0.0000000000
7,80,3,0,0.0000000000
7,81,1,0,0.0000000000
7,81,2,0,0.0000000000
7,81,3,0,0.0000000000
7,82,1,0,0.0000000000
7,82,2,0,0.0000000000
7,82,3,0,0.0000000000
7,83,1,0,0.0000000000
7,83,2,0,0.0000000000
7,83,3,0,0.0000000000
7,84,1,0,0.0000000000
7,84,2,0,0.0000000000
7,84,3,0,0.0000000000
7,85,1,0,0.0000000000
7,85,2,0,0.0000000000
7,85,3,0,0.0000000000
7,86,1,0,0.0000000000
7,86,2,0,0.0000000000
7,86,3,0,0.0000000000
7,87,1,0,0.0000000000
7,87,2,0,0.0000000000
7,87,3,0,0.0000000000
7,88,1,0,0.0000000000
7,88,2,0,0.0000000000
7,88,3,0,0.0000000000
7,89,1,0,0.0000000000
7,89,2,0,0.0000000000
7,89,3,0,0.0000000000
7,90,1,0,0.0000000000
7,90,2,0,0.0000000000
7,90,3,0,0.0000000000
7,91,1,0,0.0000000000
7,91,2,0,0.0000000000
7,91,3,0,0.0000000000
7,92,1,0,0.0000000000
7,92,2,0,0.0000000000
7,92,3,0,0.0000000000
7,93,1,0,0.0000000000
7,93,2,0,0.0000000000
7,93,3,0,0.0000000000
7,94,1,0,0.0000000000
7,94,2,0,0.0000000000
7,94,3,0,0.0000000000
7,95,1,0,0.0000000000
7,95,2,0,0.0000000000
7,95,3,0,0.0000000000
7,96,1,0,0.0000000000
7,96,2,0,0.0000000000
7,96,3,0,0.0000000000
7,97,1,0,0.0000000000
7,97,2,0,0.0000000000
7,97,3,0,0.0000000000
7,98,1,0,0.0000000000
7,98,2,0,0.0000000000
7,98,3,0,0.0000000000
7,99,1,0,0.0000000000
7,99,2,0,0.0000000000
7,99,3,0,0.0000000000
7,100,1,0,0.0000000000
7,100,2,0,0.0000000000
7,100,3,0,0.0000000000
7,101,1,0,0.0000000000
7,101,2,0,0.0000000000
7,101,3,0,0.0000000000
7,102,1,0,0.0000000000
7,102,2,0,0.0000000000
7,102,3,0,0.0000000000
7,103,1,0,0.0000000000
7,103,2,0,0.0000000000
7,103,3,0,0.0000000000
7,104,1,0,0.0000000000
7,104,2,0,0.0000000000
7,104,3,0,0.0000000000
7,105,1,0,0.0000000000
7,105,2,0,0.0000000000
7,105,3,0,0.0000000000
7,106,1,0,0.0000000000
7,106,2,0,0.0000000000
7,106,3,0,0.0000000000
7,107,1,0,0.0000000000
7,107,2,0,0.0000000000
7,107,3,0,0.0000000000
7,108,1,0,0.0000000000
7,108,2,0,0.0000000000
7,108,3,0,0.0000000000
7,109,1,0,0.0000000000
7,109,2,0,0.0000000000
7,109,3,0,0.0000000000
7,110,1,0,0.0000000000
7,110,2,0,0.0000000000
7,110,3,0,0.0000000000
7,111,1,0,0.0000000000
7,111,2,0,0.0000000000
7,111,3,0,0.0000000000
7,112,1,0,0.0000000000
7,112,2,0,0.0000000000
7,112,3,0,0.0000000000
7,113,1,0,0.0000000000
7,113,2,0,0.0000000000
7,113,3,0,0.0000000000
7,114,1,0,0.0000000000
7,114,2,0,0.0000000000
7,114,3,0,0.0000000000
7,115,1,0,0.0000000000
7,115,2,0,0.0000000000
7,115,3,0,0.0000000000
7,116,1,0,0.0000000000
7,116,2,0,0.0000000000
7,116,3,0,0.0000000000
7,117,1,0,0.0000000000
7,117,2,0,0.0000000000
7,117,3,0,0.0000000000
